variables,units,values,description
towerse.tower.tower_Vy,N,"[[42083.9365559 ]
 [42074.26600037]
 [42064.41425781]
 [42057.46976327]
 [42047.28236924]
 [42036.92187701]
 [42032.79722245]
 [42022.11096001]
 [42011.25681955]
 [42009.43733236]
 [41998.26196995]
 [41986.92271776]
 [41987.90027199]
 [41976.24249179]
 [41964.42395194]
 [41969.47603432]
 [41957.33869871]
 [41945.04297486]
 [41954.8517909 ]
 [41942.2320334 ]
 [41929.45561919]
 [41943.6459919 ]
 [41930.53434689]
 [41917.26728857]
 [41932.72998736]
 [41919.94070594]
 [41906.90951087]
 [41909.83128505]
 [41898.43020772]
 [41886.53425097]]",
towerse.tower.tower_Mxx,N*m,"[[10653942.38820947]
 [10843191.54701434]
 [11030624.78972222]
 [11216283.82969553]
 [11400177.60527291]
 [11582460.01624587]
 [11763172.78861835]
 [11942294.15478548]
 [12119988.63881244]
 [12296306.94313844]
 [12471211.19099396]
 [12644876.34796125]
 [12817354.93038121]
 [12988580.80075167]
 [13158739.02856804]
 [13327871.00606602]
 [13495856.94402619]
 [13662891.45037301]
 [13828996.16750048]
 [13993982.44045338]
 [14158053.84136541]
 [14321208.41947056]
 [14483188.21107885]
 [14644205.33123544]
 [14804243.62200139]
 [14962990.46408081]
 [15120611.08979273]
 [15277130.50954682]
 [15432360.41885097]
 [15586329.73560619]]",
towerse.tower.tower_Myy,N*m,"[[3.03150946e+08]
 [2.93108062e+08]
 [2.83016438e+08]
 [2.72879710e+08]
 [2.62701005e+08]
 [2.52486623e+08]
 [2.42239833e+08]
 [2.31962710e+08]
 [2.21661019e+08]
 [2.11337895e+08]
 [2.00994787e+08]
 [1.90636912e+08]
 [1.80267108e+08]
 [1.69886082e+08]
 [1.59498499e+08]
 [1.49106747e+08]
 [1.38710587e+08]
 [1.28314155e+08]
 [1.17919411e+08]
 [1.07525286e+08]
 [9.71354166e+07]
 [8.67514668e+07]
 [7.63719195e+07]
 [6.59999508e+07]
 [5.56371569e+07]
 [4.52821909e+07]
 [3.49375530e+07]
 [2.46050842e+07]
 [1.42851504e+07]
 [3.97955594e+06]]",
towerse.tower.tower_Mzz,N*m,"[[1118202.58108084]
 [1118197.64994328]
 [1118192.71172201]
 [1118199.80038863]
 [1118194.85416159]
 [1118189.90566486]
 [1118197.57580341]
 [1118192.62015007]
 [1118187.66272842]
 [1118194.89515952]
 [1118189.93014539]
 [1118184.96355376]
 [1118192.49773899]
 [1118187.52235915]
 [1118182.54547012]
 [1118191.55846692]
 [1118186.57042154]
 [1118181.58085139]
 [1118192.70139692]
 [1118187.69697565]
 [1118182.69094141]
 [1118196.06064978]
 [1118191.03471967]
 [1118186.00702046]
 [1118199.93063623]
 [1118195.54937905]
 [1118191.14318615]
 [1118196.59127014]
 [1118193.75486371]
 [1118190.90330045]]",
towerse.tower.turbine_F,N,"[[  2179952.7899917 ]
 [    42088.53942159]
 [-10240717.76613064]]",
towerse.tower.turbine_M,N*m,"[[1.04627311e+07]
 [3.13138154e+08]
 [1.11808573e+06]]",
towerse.post.axial_stress,Pa,"[[1.70254876e+08]
 [1.64719467e+08]
 [1.59156202e+08]
 [1.71231502e+08]
 [1.64927684e+08]
 [1.58601522e+08]
 [1.71194652e+08]
 [1.63988726e+08]
 [1.56766328e+08]
 [1.67956221e+08]
 [1.59764842e+08]
 [1.51564018e+08]
 [1.62027720e+08]
 [1.52692694e+08]
 [1.43356683e+08]
 [1.54106803e+08]
 [1.43317272e+08]
 [1.32538198e+08]
 [1.43046012e+08]
 [1.30350663e+08]
 [1.17687387e+08]
 [1.25778024e+08]
 [1.10652723e+08]
 [9.56257122e+07]
 [9.69221924e+07]
 [8.02715479e+07]
 [6.36828228e+07]
 [5.26665717e+07]
 [3.81402646e+07]
 [2.90906576e+07]]",
towerse.post.shear_stress,Pa,"[[ 3424197.25761581]
 [ 3424586.04965483]
 [ 3424962.25664962]
 [ 3829983.39059557]
 [ 3830374.8973866 ]
 [ 3830751.97071486]
 [ 4319120.52885058]
 [ 4319512.38339113]
 [ 4319887.73213261]
 [ 4863933.77001777]
 [ 4864318.74676627]
 [ 4864684.96943758]
 [ 5510682.6840961 ]
 [ 5511054.8020527 ]
 [ 5511405.54926315]
 [ 6351725.10969915]
 [ 6352080.07154501]
 [ 6352410.30958262]
 [ 7479314.64049732]
 [ 7479645.52850402]
 [ 7479947.22404463]
 [ 8975070.85426256]
 [ 8975363.38943635]
 [ 8975620.79726549]
 [10764650.57554594]
 [10837201.29529382]
 [10910684.46307041]
 [12067874.43897687]
 [12347529.63698621]
 [12640297.43639195]]",
towerse.post.hoop_stress,Pa,"[[ -1227.52461996]
 [ -2847.25306667]
 [ -3524.65709506]
 [ -4528.71282619]
 [ -5012.54666832]
 [ -5434.16714607]
 [ -6564.2875468 ]
 [ -6952.2252647 ]
 [ -7310.01654354]
 [ -8619.96926068]
 [ -8972.59854501]
 [ -9305.53496537]
 [-10916.179925  ]
 [-11257.76289664]
 [-11584.44738878]
 [-13733.76629188]
 [-14081.75974603]
 [-14417.29845448]
 [-17384.54756343]
 [-17754.65968057]
 [-18113.53918882]
 [-22186.4234567 ]
 [-22593.70072602]
 [-22990.24788932]
 [-27893.54607083]
 [-28170.54597295]
 [-28431.70228379]
 [-31051.72057625]
 [-30847.51754588]
 [-30615.90580675]]",
towerse.post.hoop_stress_euro,Pa,"[[0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]
 [0.]]",
towerse.post.constr_stress,,"[[0.8666076 ]
 [0.8384711 ]
 [0.81019183]
 [0.87171214]
 [0.83967122]
 [0.80751856]
 [0.87170751]
 [0.8350889 ]
 [0.79838987]
 [0.85548202]
 [0.8138689 ]
 [0.7722137 ]
 [0.82568456]
 [0.77828595]
 [0.73089362]
 [0.78596453]
 [0.73122953]
 [0.6765718 ]
 [0.73069078]
 [0.66639995]
 [0.60233307]
 [0.64475158]
 [0.56847045]
 [0.49288805]
 [0.50214854]
 [0.41942314]
 [0.33798386]
 [0.28831445]
 [0.22250663]
 [0.18527205]]",
towerse.post.constr_shell_buckling,,"[[0.02942813]
 [0.02812954]
 [0.02683023]
 [0.02911276]
 [0.02779295]
 [0.02647259]
 [0.02907899]
 [0.02773124]
 [0.02638301]
 [0.02904589]
 [0.02766317]
 [0.02628   ]
 [0.03023448]
 [0.02876527]
 [0.02729548]
 [0.03306137]
 [0.03144075]
 [0.02981947]
 [0.03842863]
 [0.03656958]
 [0.03470971]
 [0.04772422]
 [0.04547251]
 [0.04321984]
 [0.0561571 ]
 [0.05368894]
 [0.05122957]
 [0.05732608]
 [0.05487735]
 [0.05248519]]",
towerse.post.constr_global_buckling,,"[[1.30852401]
 [1.2601116 ]
 [1.21179738]
 [1.31267183]
 [1.2590279 ]
 [1.20555698]
 [1.3111718 ]
 [1.25139976]
 [1.19188188]
 [1.28661841]
 [1.22025878]
 [1.15424497]
 [1.24436986]
 [1.17040951]
 [1.09690315]
 [1.19194669]
 [1.10824615]
 [1.02514304]
 [1.12275329]
 [1.02617312]
 [0.93042536]
 [1.015668  ]
 [0.90256718]
 [0.79086306]
 [0.83025164]
 [0.70994897]
 [0.590416  ]
 [0.53001225]
 [0.43127079]
 [0.36983976]]",
tcons.constr_tower_f_NPmargin,,[-0.16461848],constraint on tower frequency such that ratio of 3P/f is above or below gamma with constraint <= 0
tcons.constr_tower_f_1Pmargin,,[-0.05667721],constraint on tower frequency such that ratio of 1P/f is above or below gamma with constraint <= 0
tcons.tip_deflection_ratio,,[1.00002401],
tcons.blade_tip_tower_clearance,m,[18.72635043],
landbosse.bos_capex,USD,[1.18944593e+08],Total BOS CAPEX not including commissioning or decommissioning.
landbosse.bos_capex_kW,USD/kW,[198.],Total BOS CAPEX per kW not including commissioning or decommissioning.
landbosse.total_capex,USD,[1.37975727e+08],Total BOS CAPEX including commissioning and decommissioning.
landbosse.total_capex_kW,USD/kW,[230.],Total BOS CAPEX per kW including commissioning and decommissioning.
landbosse.installation_capex,USD,[42902299.],Total foundation and erection installation cost.
landbosse.installation_capex_kW,USD,[72.],Total foundation and erection installation cost per kW.
landbosse.installation_time_months,,[12.],Total balance of system installation time (months).
landbosse.landbosse_costs_by_module_type_operation,Unavailable,"[{'Module': 'FoundationCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 1.2573105273438347, 'Cost / project': 754386.3164063009, 'Cost / turbine': 6286.552636719174, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Labor', 'Cost / kW': 13.41786578575475, 'Cost / project': 8050719.471452849, 'Cost / turbine': 67089.32892877374, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Materials', 'Cost / kW': 23.242627949351228, 'Cost / project': 13945576.769610737, 'Cost / turbine': 116213.13974675613, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'FoundationCost', 'Type of cost': 'Mobilization', 'Cost / kW': 1.8958902131224904, 'Cost / project': 1137534.1278734943, 'Cost / turbine': 9479.451065612453, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Materials', 'Cost / kW': 5.476570135242568, 'Cost / project': 3285942.081145541, 'Cost / turbine': 27382.85067621284, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 3.0249317184701137, 'Cost / project': 1814959.031082068, 'Cost / turbine': 15124.658592350568, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Labor', 'Cost / kW': 3.2721485433158644, 'Cost / project': 1963289.1259895186, 'Cost / turbine': 16360.742716579321, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Other', 'Cost / kW': 2.86459986, 'Cost / project': 1718759.9160000002, 'Cost / turbine': 14322.999300000001, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SitePreparationCost', 'Type of cost': 'Mobilization', 'Cost / kW': 0.38864554432410786, 'Cost / project': 233187.3265944647, 'Cost / turbine': 1943.2277216205393, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'SubstationCost', 'Type of cost': 'Other', 'Cost / kW': 16.911599000804763, 'Cost / project': 10146959.400482858, 'Cost / turbine': 84557.99500402382, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'GridConnectionCost', 'Type of cost': 'Other', 'Cost / kW': 6.794429688199228, 'Cost / project': 4076657.812919537, 'Cost / turbine': 33972.14844099614, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 4.4995824058955645, 'Cost / project': 2699749.4435373386, 'Cost / turbine': 22497.912029477822, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Labor', 'Cost / kW': 8.396861124129725, 'Cost / project': 5038116.674477834, 'Cost / turbine': 41984.30562064862, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Materials', 'Cost / kW': 31.87906207754761, 'Cost / project': 19127437.246528566, 'Cost / turbine': 159395.31038773805, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'CollectionCost', 'Type of cost': 'Mobilization', 'Cost / kW': 2.238775280378645, 'Cost / project': 1343265.1682271871, 'Cost / turbine': 11193.876401893225, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Labor', 'Cost / kW': 1.6666666666666667, 'Cost / project': 1000000.0, 'Cost / turbine': 8333.333333333334, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Materials', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Mobilization', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'DevelopmentCost', 'Type of cost': 'Other', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Equipment rental', 'Cost / kW': 5.961793169657052, 'Cost / project': 3577075.901794231, 'Cost / turbine': 29808.965848285257, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Fuel', 'Cost / kW': 0.1838625, 'Cost / project': 110317.5, 'Cost / turbine': 919.3125, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Labor', 'Cost / kW': 21.58727003117101, 'Cost / project': 12952362.018702606, 'Cost / turbine': 107936.35015585505, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Mobilization', 'Cost / kW': 3.957288666666667, 'Cost / project': 2374373.2, 'Cost / turbine': 19786.443333333336, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Other', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ErectionCost', 'Type of cost': 'Materials', 'Cost / kW': 0.0, 'Cost / project': 0.0, 'Cost / turbine': 0.0, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'insurance', 'Cost / kW': 0.8899395729730344, 'Cost / project': 533963.7437838207, 'Cost / turbine': 4449.697864865172, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Construction Permitting', 'Cost / kW': 1.1296072228447793, 'Cost / project': 677764.3337068676, 'Cost / turbine': 5648.036114223897, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Project Management', 'Cost / kW': 3.982776508125, 'Cost / project': 2389665.904875, 'Cost / turbine': 19913.882540625, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Bonding', 'Cost / kW': 1.589177808880419, 'Cost / project': 953506.6853282513, 'Cost / turbine': 7945.889044402094, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Markup Contingency', 'Cost / kW': 20.69109507162305, 'Cost / project': 12414657.04297383, 'Cost / turbine': 103455.47535811525, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Engineering Foundation and Collections System (includes met mast)', 'Cost / kW': 7.80445, 'Cost / project': 4682670.0, 'Cost / turbine': 39022.25, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}, {'Module': 'ManagementCost', 'Type of cost': 'Site Facility', 'Cost / kW': 3.23625, 'Cost / project': 1941750.0, 'Cost / turbine': 16181.25, 'Number of turbines': 120, 'Rotor diameter (m)': 206.0, 'Turbine rating (MW)': 5.0, 'Project ID with serial': 'WISDEM'}]","The costs by module, type and operation"
