variables,units,values,description
towerse.member.tor_stff,N*m**2,"[8.07441433e+11 7.23882985e+11 6.43557112e+11 5.72743986e+11
 5.06548295e+11 4.40333269e+11 3.74646560e+11 3.12740957e+11
 2.54864834e+11 2.07234298e+11]",sectional torsional stiffness
towerse.member.axial_stff,N,"[2.30986749e+11 2.06628679e+11 1.83315159e+11 1.62844666e+11
 1.43777731e+11 1.24770995e+11 1.05980236e+11 8.83291845e+10
 7.32214302e+10 6.45155990e+10]",sectional axial stiffness
towerse.member.cg_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional center of mass
towerse.member.sc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional shear center
towerse.member.tc_offst,m,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],offset from the sectional tension center
towerse.member.axial_load2stress,m**2,"[[0.         0.         0.86585053 0.58926875 0.58926875 0.        ]
 [0.         0.         0.96791985 0.65728855 0.65728855 0.        ]
 [0.         0.         1.09101725 0.73932832 0.73932832 0.        ]
 [0.         0.         1.22816427 0.83073766 0.83073766 0.        ]
 [0.         0.         1.391036   0.93929839 0.93929839 0.        ]
 [0.         0.         1.60293665 1.0805452  1.0805452  0.        ]
 [0.         0.         1.88714431 1.26999698 1.26999698 0.        ]
 [0.         0.         2.26425729 1.52138692 1.52138692 0.        ]
 [0.         0.         2.73144077 1.84988215 1.84988215 0.        ]
 [0.         0.         3.10002547 2.1851949  2.1851949  0.        ]]",
towerse.member.shear_load2stress,m**2,"[[1.41927333 1.41927333 0.         0.         0.         0.29463437]
 [1.5874111  1.5874111  0.         0.         0.         0.32864428]
 [1.79017882 1.79017882 0.         0.         0.         0.36966416]
 [2.01608074 2.01608074 0.         0.         0.         0.41536883]
 [2.28434708 2.28434708 0.         0.         0.         0.4696492 ]
 [2.63336006 2.63336006 0.         0.         0.         0.5402726 ]
 [3.10145671 3.10145671 0.         0.         0.         0.63499849]
 [3.72255939 3.72255939 0.         0.         0.         0.76069346]
 [4.4918757  4.4918757  0.         0.         0.         0.92494108]
 [5.09835809 5.09835809 0.         0.         0.         1.09259745]]",
towerse.constr_d_to_t,,"[ 96.91496253 108.45985024 122.38290531 137.89480143 156.31602724
 180.282286   212.42626375 255.07753082 302.31821512 316.59090065]",
towerse.constr_taper,,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.98179869 0.93880853]",
towerse.slope,,"[1.         1.         1.         1.         1.         1.
 1.         1.         0.98179869 0.93880853]",
towerse.thickness_slope,,"[0.89355612 0.88623366 0.8875092  0.88215395 0.8670626  0.84868172
 0.83279097 0.83605997 0.91719931]",
towerse.member.nu_full,,"[0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405
 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405 0.26103405]",
towerse.member.nodes_r,m,"[3.         3.         3.         3.         3.         3.
 3.         3.         3.         3.         3.         3.
 3.         3.         3.         3.         3.         3.
 3.         3.         3.         3.         3.         3.
 3.         2.98179869 2.96359738 2.94539607 2.88531836 2.82524066
 2.76516296]",
towerse.member.center_of_buoyancy,m,[0. 0. 0.],
towerse.member.displacement,m**3,[0.],
towerse.member.buoyancy_force,N,[0.],
towerse.member.idx_cb,,[0.],
towerse.member.Awater,m**2,[0.],
towerse.member.Iwater,m**4,[0.],
towerse.member.added_mass,kg,[0. 0. 0. 0. 0. 0.],
towerse.member.waterline_centroid,m,[0. 0.],
towerse.member.z_dim,m,"[  0.           4.56666667   9.13333333  13.7         18.26666667
  22.83333333  27.4         31.96666667  36.53333333  41.1
  45.66666667  50.23333333  54.8         59.36666667  63.93333333
  68.5         73.06666667  77.63333333  82.2         86.76666667
  91.33333333  95.9        100.46666667 105.03333333 109.6
 114.16666667 118.73333333 123.3        127.86666667 132.43333333
 137.        ]",
towerse.member.d_eff,m,"[6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 6.         5.96359738 5.92719475 5.89079213 5.77063673 5.65048132
 5.53032592]",
towerse.tower_cost,USD,[2148240.64007646],
towerse.member.section_D,m,"[6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 6.         6.         6.         6.         6.         6.
 5.98179869 5.94539607 5.90899344 5.83071443 5.71055903 5.59040362]",
towerse.member.section_t,m,"[0.06624364 0.06624364 0.06624364 0.05919241 0.05919241 0.05919241
 0.05245831 0.05245831 0.05245831 0.04655723 0.04655723 0.04655723
 0.04107064 0.04107064 0.04107064 0.03561082 0.03561082 0.03561082
 0.03022225 0.03022225 0.03022225 0.02516882 0.02516882 0.02516882
 0.02104264 0.02104264 0.02104264 0.0193003  0.0193003  0.0193003 ]",
towerse.member.section_sigma_y,Pa,"[3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08
 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08 3.45e+08]",
towerse.turbine_mass,kg,[1192318.23401425],
towerse.turbine_center_of_mass,m,[-1.73744108e+00 -2.63480574e-02  8.20153988e+01],
towerse.turbine_I_base,kg*m**2,"[ 1.10408705e+10  1.09752884e+10  1.26556394e+08 -2.84733050e+01
 -3.34748157e+06  4.82891552e+04]",
towerse.env.wind.U,m/s,"[ 0.          9.50262062 10.91564468 11.83770852 12.53878308 13.11104753
 13.5979563  14.02371248 14.4032795  14.74659975 15.06063873 15.35047887
 15.61995003 15.87201486 16.10901545 16.33283756 16.54502347 16.74685173
 16.93939488 17.12356203 17.30013094 17.46977252 17.63306982 17.79053294
 17.94261091 18.08970117 18.23215736 18.37029557 18.50439955 18.63472511
 18.76150364]",
towerse.env.windLoads.windLoads_Px,N/m,"[  0.         219.71095767 300.99497402 358.72229124 405.25243594
 444.8514174  479.65043955 510.91100639 539.43511508 565.76814547
 590.29983016 613.31950223 635.04856224 655.66065415 675.29478055
 694.0641502  712.06233521 729.36767101 746.04647323 762.15543686
 777.74345721 792.85303357 807.52136632 821.78122514 835.66164394
 844.20777922 852.27316241 859.88310415 855.05835462 849.45538676
 843.09657237]",
towerse.env.windLoads.windLoads_Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.windLoads.windLoads_qdyn,N/m**2,"[  0.          55.30862669  72.98017045  85.83044752  96.29791224
 105.28848504 113.25395449 120.45701339 127.06585699 133.1956001
 138.92898892 144.32778586 149.43948888 154.30152417 158.94398208
 163.39146949 167.66440348 171.77993878 175.75264801 179.59503056
 183.31789992 186.93068308 190.44165519 193.8581257  197.18658776
 200.43283925 203.60208179 206.69900248 209.72784172 212.69245016
 215.59633655]",
towerse.env.windLoads.windLoads_z,m,"[  0.           4.56666667   9.13333333  13.7         18.26666667
  22.83333333  27.4         31.96666667  36.53333333  41.1
  45.66666667  50.23333333  54.8         59.36666667  63.93333333
  68.5         73.06666667  77.63333333  82.2         86.76666667
  91.33333333  95.9        100.46666667 105.03333333 109.6
 114.16666667 118.73333333 123.3        127.86666667 132.43333333
 137.        ]",
towerse.env.windLoads.windLoads_beta,deg,[0.],
towerse.env.Px,N/m,"[  0.         219.71095767 300.99497402 358.72229124 405.25243594
 444.8514174  479.65043955 510.91100639 539.43511508 565.76814547
 590.29983016 613.31950223 635.04856224 655.66065415 675.29478055
 694.0641502  712.06233521 729.36767101 746.04647323 762.15543686
 777.74345721 792.85303357 807.52136632 821.78122514 835.66164394
 844.20777922 852.27316241 859.88310415 855.05835462 849.45538676
 843.09657237]",
towerse.env.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.Pz,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.env.qdyn,N/m**2,"[  0.          55.30862669  72.98017045  85.83044752  96.29791224
 105.28848504 113.25395449 120.45701339 127.06585699 133.1956001
 138.92898892 144.32778586 149.43948888 154.30152417 158.94398208
 163.39146949 167.66440348 171.77993878 175.75264801 179.59503056
 183.31789992 186.93068308 190.44165519 193.8581257  197.18658776
 200.43283925 203.60208179 206.69900248 209.72784172 212.69245016
 215.59633655]",
towerse.g2e.Px,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Py,N/m,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0.]",
towerse.g2e.Pz,N/m,"[   0.         -219.71095767 -300.99497402 -358.72229124 -405.25243594
 -444.8514174  -479.65043955 -510.91100639 -539.43511508 -565.76814547
 -590.29983016 -613.31950223 -635.04856224 -655.66065415 -675.29478055
 -694.0641502  -712.06233521 -729.36767101 -746.04647323 -762.15543686
 -777.74345721 -792.85303357 -807.52136632 -821.78122514 -835.66164394
 -844.20777922 -852.27316241 -859.88310415 -855.05835462 -849.45538676
 -843.09657237]",
towerse.g2e.qdyn,Pa,"[  0.          55.30862669  72.98017045  85.83044752  96.29791224
 105.28848504 113.25395449 120.45701339 127.06585699 133.1956001
 138.92898892 144.32778586 149.43948888 154.30152417 158.94398208
 163.39146949 167.66440348 171.77993878 175.75264801 179.59503056
 183.31789992 186.93068308 190.44165519 193.8581257  197.18658776
 200.43283925 203.60208179 206.69900248 209.72784172 212.69245016
 215.59633655]",
towerse.tower.section_L,m,"[4.56666667 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667
 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667
 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667
 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667
 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667 4.56666667]",
towerse.tower.f1,Hz,[0.21067088],
towerse.tower.f2,Hz,[0.21271902],
towerse.tower.structural_frequencies,Hz,[0.21067088 0.21271902 0.8138292  1.03210433 1.17433569 2.35838436],
towerse.tower.fore_aft_modes,,"[[ 1.15400029e+00 -9.77870746e-02 -1.00639858e-02 -8.37742782e-03
  -3.77718053e-02]
 [-5.25989692e+01  4.73142039e+01  7.80204159e+00  4.15639837e+00
  -5.67367461e+00]
 [-5.51061852e+01  7.12140661e+01  6.54268121e+01 -9.92499761e+01
   1.87152831e+01]]",
towerse.tower.side_side_modes,,"[[ 1.14373288e+00 -9.13802606e-02 -8.01772091e-03 -9.05477379e-03
  -3.52801284e-02]
 [-2.26822615e+02  1.89571019e+02  3.03674924e+01  2.00840921e+01
  -1.21999889e+01]
 [-4.62077447e+01  5.83050153e+01  4.57231975e+01 -6.50757406e+01
   8.25527259e+00]]",
towerse.tower.torsion_modes,,"[[  6.89938467 -25.58853998  45.4741626  -37.59368278  11.80867549]
 [  0.           0.           0.           0.           0.        ]
 [  0.           0.           0.           0.           0.        ]]",
towerse.tower.fore_aft_freqs,Hz,[0.21271902 1.17433569 2.51856229],
towerse.tower.side_side_freqs,Hz,[0.21067088 1.03210433 2.35838436],
towerse.tower.torsion_freqs,Hz,[6.66844008 0.         0.        ],
towerse.tower.tower_deflection,m,"[[0.        ]
 [0.0029373 ]
 [0.01130227]
 [0.0249174 ]
 [0.04391343]
 [0.06836693]
 [0.09807728]
 [0.13317862]
 [0.17373945]
 [0.21953198]
 [0.27065963]
 [0.32715238]
 [0.38875275]
 [0.45554658]
 [0.52753234]
 [0.60441803]
 [0.68629282]
 [0.77313227]
 [0.86460024]
 [0.96078368]
 [1.06161739]
 [1.16670681]
 [1.27610163]
 [1.38965021]
 [1.50688122]
 [1.62772561]
 [1.75190454]
 [1.87889877]
 [2.00834151]
 [2.13974352]
 [2.27250507]]",
towerse.tower.top_deflection,m,[2.27250507],
towerse.tower.tower_Fz,N,"[[-9708313.52924601]
 [-9275477.05979838]
 [-8842326.3551947 ]
 [-8454459.41709725]
 [-8066397.7840593 ]
 [-7678167.97446054]
 [-7333356.27045502]
 [-6988409.42307233]
 [-6643338.57131779]
 [-6336407.22436828]
 [-6029368.38722431]
 [-5722228.3954668 ]
 [-5450624.26628247]
 [-5178929.16052914]
 [-4907147.24379608]
 [-4670801.30811223]
 [-4434375.56894332]
 [-4197873.00864813]
 [-3996411.79505337]
 [-3794878.93034296]
 [-3593276.67391316]
 [-3424592.72211978]
 [-3255843.3780804 ]
 [-3087030.42298734]
 [-2945559.00570738]
 [-2804890.62333773]
 [-2665027.3923377 ]
 [-2538041.59322609]
 [-2413624.18015607]
 [-2291778.64245518]]",
towerse.tower.tower_Vx,N,"[[2014910.40989989]
 [2015167.726836  ]
 [2015416.8649312 ]
 [2015577.76626989]
 [2015809.893134  ]
 [2016033.62599283]
 [2016095.83440465]
 [2016302.35232931]
 [2016500.35470784]
 [2016488.35746843]
 [2016669.07838076]
 [2016841.20551586]
 [2016755.93714571]
 [2016910.75113744]
 [2017056.92049527]
 [2016887.74617678]
 [2017016.60587937]
 [2017136.78837156]
 [2016889.99159467]
 [2016992.89618051]
 [2017087.09953964]
 [2016788.08138013]
 [2016865.03276056]
 [2016933.2581774 ]
 [2016638.59394407]
 [2016678.62011743]
 [2016710.00497901]
 [2016564.87423414]
 [2016554.29625314]
 [2016534.44335282]]",
